Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Botswana,2015,World,Intermediate goods,Tariff,Weighted Average (%),0.297325589255282
Botswana,2015,World,Consumer goods,Tariff,Weighted Average (%),1.75631008075737
Botswana,2015,World,Capital goods,Tariff,Weighted Average (%),0.968704579347101
Botswana,2015,World,All Products,Trade Indicator,World Growth (%),-7.8698674978916
Botswana,2015,World,All Products,Trade Indicator,Country Growth (%),-23.0443018512092
Botswana,2015,World,All Products,Tariff,Simple Average (%),7.61304614188145
Botswana,2015,World,All Products,Tariff,Weighted Average (%),0.563674429263896
Botswana,2015,World,All Products,Tariff,Maximum Rate (%),395.800109863281
Botswana,2015,World,All Products,Tariff,Duty Free Tariff Lines Share (%),60.5939583208216
Botswana,2015,...,...,Trade Indicator,Index of export market penetration,1.60485288848522
Botswana,2015,...,...,Trade Indicator,HH Market concentration index,0.208846668398542
Botswana,2015,...,...,Development,Trade Balance (% of GDP),-1.326565816
Botswana,2015,...,...,Development,Trade in services (% of GDP),13.076714131
Botswana,2015,...,...,Development,Trade (% of GDP),105.94614803
Botswana,2015,...,...,Development,"GNI per capita, Atlas method (current US$)",6460
