Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
"Hong Kong, China",2015,World,Mach and Elec,Export,Export Product share(%),61.3936
"Hong Kong, China",2015,World,Transportation,Export,Export Product share(%),0.4132
"Hong Kong, China",2015,World,Miscellaneous,Export,Export Product share(%),7.1115
"Hong Kong, China",2015,World,Raw materials,Export,Export Product share(%),2.0583
"Hong Kong, China",2015,World,Intermediate goods,Export,Export Product share(%),19.7215
"Hong Kong, China",2015,World,Consumer goods,Export,Export Product share(%),16.5985
"Hong Kong, China",2015,World,Capital goods,Export,Export Product share(%),61.0296
"Hong Kong, China",2015,World,Raw materials,Import,Import Product share(%),3.4288
"Hong Kong, China",2015,World,Intermediate goods,Import,Import Product share(%),17.9966
"Hong Kong, China",2015,World,Consumer goods,Import,Import Product share(%),19.0253
"Hong Kong, China",2015,World,Capital goods,Import,Import Product share(%),59.0486
"Hong Kong, China",2015,World,Raw materials,Tariff,Weighted Average (%),0
"Hong Kong, China",2015,World,Intermediate goods,Tariff,Weighted Average (%),0
"Hong Kong, China",2015,World,Consumer goods,Tariff,Weighted Average (%),0
"Hong Kong, China",2015,World,Capital goods,Tariff,Weighted Average (%),0
"Hong Kong, China",2015,World,All Products,Trade Indicator,World Growth (%),-7.8698674978916
"Hong Kong, China",2015,World,All Products,Trade Indicator,Country Growth (%),1.11692024574339
"Hong Kong, China",2015,World,All Products,Tariff,Simple Average (%),0
"Hong Kong, China",2015,World,All Products,Tariff,Weighted Average (%),0
"Hong Kong, China",2015,World,All Products,Tariff,Maximum Rate (%),0
"Hong Kong, China",2015,World,All Products,Tariff,Duty Free Tariff Lines Share (%),100
"Hong Kong, China",2015,...,...,Trade Indicator,Index of export market penetration,16.9351596215188
"Hong Kong, China",2015,...,...,Trade Indicator,HH Market concentration index,0.0641376335363593
"Hong Kong, China",2015,...,...,Development,Trade Balance (% of GDP),2.33767632000001
"Hong Kong, China",2015,...,...,Development,Trade in services (% of GDP),57.69544727
"Hong Kong, China",2015,...,...,Development,Trade (% of GDP),400.87358852
"Hong Kong, China",2015,...,...,Development,"GNI per capita, Atlas method (current US$)",41000
